Date,Chevron,Walmart,Apple,JPMorgan,Amazon,3M,Coca-Cola,AT&T,S&P500,XOM,CMCSA,C,CSCO,DIS,ENB,F,IBM,KMB,MACY,MCD,MMC,MSFT,PEP,PFE,SBUX,TM,WEN,ADM,ABT,ADBE,AES,AFL,APD,ALL,MO,AEE,AEP,AIG,AMGN,ADI,AON,BSX,CPB,CL,DOV,EMN,GD,GIS,LOW,NEM,PG,TGT,WFC
20150415,110.41000,79.74000,31.69500,64.21000,19.17250,166.44000,40.40000,24.84139,2106.63,88.080002,29.955,53.209999,28.25,106.980003,52.25,16.07,156.912048,107.610001,67.910004,96.440002,57.439999,42.259998,96.629997,33.406071,48.139999,139.080002,10.53,48.400002,46.830002,76.029999,13.35,32.360001,140.934326,71.940002,51.610001,41.75,56.360001,58.27,165.470001,63.93,98.480003,18.040001,46.57,69.879997,59.765751,75.32,132.600006,56.450001,73.410004,23.549999,83.510002,81.959999,54.810001
20150416,110.16000,79.24000,31.54250,63.81000,19.30200,165.89000,40.60000,24.73565,2104.99,87.730003,29.834999,54.02,28.6,108.099998,52.849998,15.94,155.956024,107.68,67.669998,95.629997,57.209999,42.16,96.449997,33.387096,48.25,138.979996,10.52,48.299999,46.52,75.150002,13.28,32.240002,140.231262,72.040001,52.049999,41.32,55.849998,58.16,166.869995,64.110001,97.620003,18.16,46.509998,70.080002,59.200321,75.349998,133.149994,56.23,74.080002,23.620001,83.5,81.919998,54.810001
20150417,109.11000,77.88000,31.18750,62.84000,18.77800,161.71001,40.30000,24.55438,2081.18,86.93,29.209999,53.07,27.92,106.690002,52.98,15.76,153.604202,106.779999,66.449997,94.879997,56.189999,41.619999,95.809998,33.244781,47.619999,138.429993,10.4,48.279999,46.25,73.150002,13.16,31.99,138.621643,70.870003,51.75,41.130001,55.73,57.43,163.580002,63.419998,96.169998,18.4,46.189999,69.279999,58.263329,75.860001,131.270004,56.09,72.550003,23.57,82.529999,80.019997,54.049999
20150420,110.29000,78.14000,31.90000,63.24000,19.47550,164.51000,40.66000,24.79607,2100.40,87.239998,29.235001,53.200001,28.48,108.220001,53.34,15.91,158.852768,107.360001,66.790001,96.18,56.639999,42.91,96.5,33.21632,47.970001,138.729996,10.53,48.299999,46.630001,73.919998,13.24,32.224998,140.027756,71.349998,52.630001,41.650002,56.630001,57.509998,165.970001,63.720001,97.400002,18.190001,46.400002,68.459999,58.957996,75.709999,133.279999,56.450001,72.629997,23.52,82.870003,80.93,54.360001
20150421,109.73000,78.03000,31.72750,62.31000,19.55900,164.00000,40.78000,24.66767,2097.29,86.879997,29.42,52.48,28.690001,107.68,52.889999,15.82,157.036331,113.150002,67.029999,94.870003,56.580002,42.639999,96.779999,33.102467,48.369999,141.330002,10.44,47.939999,47.119999,74.620003,13.33,31.93,140.545792,70.82,52.099998,41.549999,55.970001,56.639999,168.460007,64.370003,97.099998,18.309999,46.049999,69.010002,58.101776,74.529999,133.139999,56.110001,73.239998,23.51,83.080002,81.25,54.279999
20150422,109.50000,78.43000,32.15500,62.94000,19.49000,164.67000,41.31000,24.81873,2107.96,87.459999,29.379999,53.099998,28.620001,107.940002,53.34,15.91,158.087952,111.849998,67,97.839996,56.43,42.990002,97.279999,33.140415,48.34,141.660004,10.44,48.099998,48.349998,75.5,13.56,32.035,140.120255,70.879997,52.119999,41.68,56.139999,56.580002,169.100006,64.489998,97.199997,18.41,46.110001,69.279999,58.069466,76.080002,133.710007,56.209999,73.07,22.77,83.089996,81.339996,54.669998
20150423,109.97000,79.18000,32.41750,62.80000,19.49950,159.66000,40.95000,25.85347,2112.93,87.540001,29.615,53.220001,28.68,109,53.709999,15.76,162.753342,111.699997,67.419998,97,56.560001,43.34,95.730003,33.548386,49.43,141.029999,10.61,48.27,48.459999,76.519997,13.31,32.084999,139.315445,70.809998,52.349998,41.91,56.900002,56.75,169.169998,63.59,97.410004,18.42,46.07,69.220001,60.080776,75.300003,132.800003,56.290001,73.370003,23.450001,80.949997,81.93,54.860001
20150424,109.87000,79.84000,32.57000,62.60000,22.25500,158.99001,40.89000,25.68731,2117.69,86.970001,29.82,52.900002,28.82,109.529999,53.830002,15.77,162.313583,111.639999,66.989998,98.739998,56.959999,47.869999,95.169998,33.462997,51.84,141.210007,10.71,48.209999,48.32,76.540001,13.46,32.095001,138.815918,70.949997,52.07,42.32,57.880001,56.990002,167.910004,62.529999,97.839996,18.34,45.810001,69.169998,59.644588,75.470001,134.100006,56.380001,73.160004,24.98,81,82.699997,54.700001
20150427,109.70000,79.37000,33.16250,62.34000,21.92800,157.98000,40.83000,25.74773,2108.92,87.010002,29.440001,52.799999,28.889999,110.160004,54.369999,15.9,163.221802,111.519997,65.940002,96.440002,56.68,48.029999,94.489998,32.817837,50.869999,140.660004,10.5,48.610001,47.490002,76.550003,13.25,32.009998,139.740982,70.309998,51.400002,41.919998,57.709999,57,162.380005,62.669998,97.919998,17.98,45.599998,68.980003,60.936996,75.949997,133.559998,56.049999,71.839996,25.59,80.599998,81.379997,54.970001
20150428,111.12000,79.10000,32.64000,62.76000,21.46550,158.33000,40.77000,26.32931,2114.76,87.800003,29.5,53.02,29.32,109.919998,53.84,16.059999,166.271515,111.93,65.800003,96.830002,56.93,49.16,94.419998,32.71347,50.610001,142.059998,10.58,48.779999,47.59,76.019997,13.39,32.209999,141.498611,70.690002,51.709999,42.299999,58.080002,56.799999,162.490005,63.220001,98.059998,17.75,45.470001,68.769997,61.163166,75.75,133.479996,56.099998,71.739998,26.35,80.419998,81.510002,55.41
20150429,111.73000,77.88000,32.16000,63.60000,21.46850,156.97000,40.49000,26.25378,2106.85,87.870003,29.17,53.759998,29.049999,109.809998,53.310001,16.02,166.730408,110.720001,64.809998,97.019997,56.889999,49.060001,94.379997,32.533207,50.650002,140.789993,10.35,48.950001,47.169998,76.650002,13.45,31.93,140.49028,70.25,50.200001,41.84,57.790001,56.650002,160.979996,62.82,97.879997,17.59,44.939999,68.510002,61.841679,76.290001,138.529999,55.57,70.440002,26.48,79.849998,78.870003,55.459999
20150430,111.06000,78.05000,31.28750,63.26000,21.08900,156.39000,40.56000,26.16314,2085.51,87.370003,28.879999,53.32,28.83,108.720001,52.330002,15.8,163.757172,109.690002,64.629997,96.550003,56.16,48.639999,95.120003,32.19165,49.580002,139.020004,10.12,48.880001,46.419998,76.059998,13.25,31.52,132.682693,69.660004,50.049999,40.939999,56.869999,56.290001,157.910004,61.84,96.230003,17.82,44.709999,67.279999,61.163166,76.220001,137.320007,55.34,68.860001,26.49,79.510002,78.830002,55.099998
20150501,109.04000,78.60000,32.23750,63.61000,21.14350,157.67999,40.91000,25.99698,2108.29,88.849998,29.205,53.759998,29.129999,110.519997,52.139999,15.81,166.032501,111.040001,65.07,97.800003,56.66,48.66,95.559998,32.333965,50.290001,139.960007,10.15,49.779999,46.689999,76.43,13.27,31.555,135.615173,69.949997,50.66,41.200001,57.029999,57.740002,160.360001,63.27,98.419998,17.74,45.549999,67.68,60.831985,78.739998,140.139999,55.700001,70.699997,26.49,80.290001,79.650002,55.189999
20150504,108.32000,79.18000,32.17500,64.72000,21.15200,159.02000,40.96000,26.08006,2114.49,89.110001,29.389999,54.169998,29.17,111.029999,52.580002,15.78,166.319305,110.440002,65.290001,96.129997,57.049999,48.240002,95.949997,32.561668,50.450001,140.059998,10.47,50.32,47,75.849998,13.64,31.76,136.521744,69.82,50.68,41.59,57.360001,58.200001,162.110001,63.25,98.800003,17.879999,45.740002,67.860001,61.001617,78.660004,140.600006,55.849998,71.25,26.049999,80.349998,80.18,55.73
20150505,108.00000,78.13000,31.45000,64.40000,21.05950,157.91000,40.75000,25.46828,2089.46,88.610001,28.99,53.349998,28.889999,110.809998,51.959999,15.53,165.468445,109.400002,64.5,96.129997,56.470001,47.599998,95.419998,32.371918,49.41,137.550003,10.43,50.349998,46.849998,75,13.48,31.865,134.514343,70,50.349998,40.59,55.900002,58,159.440002,61.77,97.690002,17.370001,45.389999,67.379997,60.743134,79.540001,137.979996,55.630001,70.43,25.950001,80.07,78.970001,55.720001
20150506,107.95000,77.65000,31.25250,63.92000,20.95500,157.64000,40.66000,25.21148,2080.15,88.190002,28.83,52.82,28.969999,109.720001,50.720001,15.48,162.571701,109.860001,63.610001,96.389999,56.450001,46.279999,95.480003,31.745731,48.93,137.160004,11.19,49.939999,46.540001,74.480003,13.45,31.77,134.643845,67.309998,50.68,40.369999,54.959999,58.150002,158.949997,61.639999,97.379997,17.299999,45.200001,67.790001,60.872375,78.970001,137.630005,55.299999,70.769997,25.65,80.400002,79.120003,54.919998
20150507,107.57000,78.03000,31.31500,64.50000,21.34400,158.61000,40.70000,25.20393,2088.00,87.599998,28.959999,53.310001,28.809999,109.260002,50.470001,15.51,163.470367,109.68,64.709999,96.779999,57.169998,46.700001,95.150002,31.859583,49.349998,137.919998,11.2,50.32,46.5,74.730003,13.54,31.875,135.235886,67.720001,51.240002,40.400002,55.259998,58.970001,157.899994,62.040001,97.910004,17.18,45.48,67.879997,60.056541,78.309998,138.300003,55.630001,72.290001,25.82,80.199997,80.110001,54.810001
20150508,108.65000,78.53000,31.90500,65.49000,21.68450,160.60001,40.98000,25.44562,2116.10,88.989998,29.205,54.02,29.23,110.110001,51.389999,15.67,165.086044,110.709999,65.940002,98.230003,57.959999,47.75,96.550003,32.277039,49.779999,142.119995,11.08,51.25,47.57,76.309998,13.66,32.110001,136.882523,67.269997,52.169998,40.389999,55.799999,59.669998,162.339996,62.720001,99.889999,17.51,45.830002,68.199997,60.678513,80.080002,141.660004,56.27,73.260002,26.040001,80.959999,80.739998,56.049999
20150511,107.36000,78.10000,31.58000,65.45000,21.64250,159.89999,40.94000,25.29456,2105.33,86.779999,28.885,53.970001,29.209999,108.599998,51.41,15.65,163.59465,109.919998,66.029999,97.510002,57.93,47.369999,96.349998,32.220116,49.5,137.449997,11.1,51.599998,47.330002,76.790001,13.68,31.945,135.069382,66.870003,51.34,40.299999,55.43,59.200001,161.050003,62.639999,100.190002,17.469999,45.799999,67.830002,60.56543,80.099998,140.220001,56.07,73.220001,26.360001,80.269997,80.610001,55.509998
20150512,107.56000,78.96000,31.46750,65.36000,21.55100,160.07001,40.69000,25.42296,2099.12,87.019997,28.665001,53.740002,29.23,109.239998,51.639999,15.56,163.049713,109.75,65.330002,97.949997,57.470001,47.349998,96.199997,32.049335,49.709999,137.660004,11.15,51.919998,47.130001,76.57,13.71,31.684999,133.654022,66.910004,51.150002,40.259998,54.950001,58.759998,158.240005,62.080002,99.110001,17.27,45.93,67.879997,60.912762,78.699997,139.429993,56.400002,73.669998,26.65,79.949997,80.809998,55.470001
20150513,107.70000,78.16000,31.50250,65.52000,21.34350,161.31000,41.05000,25.60423,2098.48,86.559998,28.139999,54.200001,29.35,109.190002,51,15.41,164.703629,110.400002,63.73,97.349998,57.419998,47.630001,96.410004,31.812143,49.59,136.619995,11.14,52.16,47.029999,77.080002,13.36,31.799999,134.088806,66.989998,51,39.830002,54.279999,58.740002,158.389999,62.240002,98.629997,17.23,45.810001,67.599998,61.68013,78.279999,139.020004,56.220001,73.110001,27.309999,79.699997,79.809998,55.599998
20150514,108.45000,78.72000,32.23750,66.05000,21.61400,163.14999,41.50000,25.77795,2121.10,86.970001,28.27,54.599998,29.049999,109.93,50.400002,15.27,166.395798,111.620003,63.220001,97.709999,58.16,48.720001,98,32.201138,50.560001,137.949997,11.21,52.880001,48.669998,79.43,13.54,31.885,136.558746,67.639999,52.599998,40.259998,55.099998,58.970001,161.979996,63.400002,99.980003,17.91,46.48,68.629997,61.801292,78.209999,140.940002,56.84,72.260002,27.200001,80.57,77.260002,56.040001
20150515,108.03000,79.24000,32.19250,65.88000,21.30000,163.30000,41.52000,25.92900,2122.73,87.349998,28.32,54.240002,29.549999,110.300003,51.360001,15.48,165.640533,111.800003,66.529999,98.040001,57.860001,48.299999,98.220001,32.248577,50.799999,139.369995,11.21,53.040001,48.709999,78.919998,13.7,31.834999,137.354309,67.599998,52.82,40.540001,55.599998,58.360001,162.360001,63.18,99.550003,17.85,46.849998,68.629997,61.348949,78.25,140.110001,57.139999,73.089996,27.690001,81.050003,78.529999,55.52
20150518,106.65000,79.92000,32.54750,66.42000,21.26200,162.87000,41.32000,26.33686,2129.20,86.849998,28.485001,54.669998,29.76,110.330002,51.060001,15.58,165.449326,112.040001,67.849998,98.019997,58.490002,48.009998,98.050003,32.23909,51.18,139.429993,11.37,53.130001,48.84,79.410004,13.74,31.965,136.84552,68.089996,51.950001,40.779999,55.880001,58.889999,163.440002,63.360001,101.050003,18.059999,46.790001,68.610001,61.292408,77.93,140.279999,56.849998,73.059998,27.549999,80.739998,78.360001,55.75
20150519,105.02000,76.43000,32.51750,67.01000,21.08550,163.12000,41.31000,25.95922,2127.83,86.989998,28.615,55.330002,29.74,110.559998,50.299999,15.5,165.850861,112.440002,69.080002,100.68,58.799999,47.580002,97.949997,32.457306,51.419998,139.529999,11.38,52.52,49.009998,79.620003,13.62,32.125,136.456985,68.75,51.779999,40.740002,55.799999,59.41,163.559998,63.450001,101.43,18.120001,46.720001,69.139999,61.163166,77.050003,140.050003,56.860001,71.830002,27.049999,80.830002,77.919998,56.400002
20150520,105.25000,75.90000,32.51500,66.48000,21.19300,161.89999,41.35000,26.14804,2125.85,87.129997,28.785,54.889999,29.620001,110.199997,50.040001,15.3,166.118546,112.07,68.209999,100.110001,59.080002,47.580002,97.690002,32.542694,51.029999,139.009995,11.57,52.43,49.139999,79.610001,13.63,32.355,136.096207,68.730003,51.799999,40.919998,55.919998,59.959999,163.979996,66.18,102.209999,17.98,46.700001,68.889999,61.639744,77.290001,139.949997,56.970001,68.5,27.66,80.480003,78.18,56.080002
20150521,105.49000,76.11000,32.84750,66.65000,21.58150,162.06000,41.23000,26.48792,2130.82,87.209999,28.77,54.84,29.43,110.389999,51.119999,15.51,165.71701,111.830002,67.660004,99.279999,59.099998,47.419998,97.199997,32.599621,51.330002,139.440002,11.58,52.919998,49.34,80.559998,13.78,31.445,136.901016,68.099998,51.639999,40.669998,55.810001,60.220001,163.839996,65.489998,102.360001,17.870001,46.93,68.82,62.649433,78.129997,140.869995,56.82,68.720001,27,80.410004,79.389999,56.009998
20150522,104.89000,75.86000,33.13500,66.47000,21.38150,160.98000,41.21000,26.21601,2126.06,86.519997,28.934999,54.970001,29.26,110.260002,50.419998,15.27,164.646271,111.25,68.110001,98.989998,59,46.900002,96.260002,32.52372,51.48,138.220001,11.36,52.669998,49.029999,80.040001,13.7,31.355,135.77243,67.599998,51.23,40.650002,55.650002,59.880001,163.580002,67.099998,102.889999,17.83,47.91,68.5,62.819061,78.059998,139.639999,56.52,69.540001,27.01,79.949997,79.290001,56
20150526,103.29000,74.90000,32.40500,65.73000,21.27350,159.59000,40.99000,26.18580,2104.20,85.349998,29.295,54.240002,28.950001,109.440002,48.700001,15.19,162.648178,109.910004,67.330002,98.459999,58.48,46.59,95.790001,32.362431,50.84,137.699997,11.35,52.150002,48.599998,79.360001,13.42,30.870001,135.097137,67.379997,51.279999,40.32,55.330002,59.23,159.009995,66.849998,102.150002,17.77,47.740002,67.150002,62.342487,76.400002,137.990005,55.98,69.580002,26.549999,79.139999,79.080002,55.66
20150527,103.11000,75.19000,33.01000,66.47000,21.57100,161.02000,41.12000,26.39728,2123.48,85.110001,29.67,54.869999,29.309999,110.370003,48.450001,15.32,164.435944,110.330002,67.800003,98.660004,58.860001,47.610001,96.379997,32.542694,51.59,138.770004,11.35,53.169998,49.009998,80.160004,13.44,31.23,136.484741,67.610001,51.830002,40.389999,56.060001,59.389999,160.440002,68.290001,102.970001,17.99,48.119999,67.540001,61.987076,76.580002,140.559998,56.470001,70.720001,27.030001,79.389999,80.300003,56.07
20150528,103.24000,74.84000,32.94500,66.20000,21.32850,160.87000,41.14000,26.28399,2120.79,85.110001,29.514999,54.549999,29.35,110.529999,48.599998,15.29,164.158707,109.730003,68.040001,96.480003,58.720001,47.450001,97.059998,32.675522,51.810001,139.740005,11.35,52.66,49.259998,80.019997,13.33,31.280001,137.095276,67.800003,51.619999,40.439999,56.099998,59.450001,157.350006,68.309998,102.900002,18.27,48.389999,67.330002,61.849758,76.510002,140.410004,56.25,70.449997,27.469999,79.330002,80.050003,56.209999
20150529,103.00000,74.27000,32.57000,65.78000,21.46150,159.08000,40.96000,26.08761,2107.39,85.199997,29.23,54.080002,29.309999,110.370003,47.919998,15.17,162.189301,108.860001,66.949997,95.93,58.23,46.860001,96.43,32.969639,51.959999,137.889999,11.24,52.849998,48.599998,79.089996,13.6,31.110001,135.763184,67.32,51.200001,40.23,56.290001,58.610001,156.259995,67.959999,101.220001,18.27,48.34,66.790001,60.904686,76.769997,140.160004,56.150002,69.980003,27.24,78.389999,79.32,55.959999
20150601,102.63000,74.73000,32.63500,66.08000,21.54600,158.98000,40.94000,25.94411,2111.73,85.129997,29.389999,54.450001,29.18,110.959999,48.25,15.36,162.695984,109.150002,66.809998,96.220001,58.16,47.23,95.970001,32.789375,52.220001,137.240005,11.12,53.029999,48.939999,79.870003,13.64,31.049999,136.401474,66.919998,51.200001,40.220001,56.009998,58.68,157.029999,68.75,100.910004,18.51,48.32,66.900002,60.718903,76.669998,140.25,56.290001,70.139999,27.17,78.849998,79.510002,56.040001
20150602,102.58000,74.53000,32.49000,66.02000,21.54950,159.08000,40.99000,25.95166,2109.60,85.139999,29.41,54.720001,29.08,110.75,48.849998,15.26,162.189301,108.370003,68.489998,96.290001,58.23,46.919998,96.050003,32.722961,51.73,136.570007,11.1,52.759998,48.939999,79.82,13.45,31.129999,137.049026,67.129997,50.630001,39.619999,55.169998,59.68,156.440002,67.709999,101.199997,18.290001,47.669998,66.730003,61.235863,76.949997,140.600006,55.860001,70.150002,26.950001,78.540001,80,56.18
20150603,102.17000,74.89000,32.53000,66.70000,21.82950,160.16000,40.87000,26.45771,2114.07,84.949997,29.66,55.630001,29.09,111.169998,48.43,15.2,162.447418,107.980003,69.68,96.519997,58.599998,46.849998,95.300003,32.64706,52.119999,137.440002,11.47,52.459999,48.860001,80.129997,13.15,31.254999,137.224792,67.720001,50.349998,39.310001,54.380001,61.110001,157.130005,67.290001,101.910004,18.23,47.380001,66.57,61.227787,78.269997,140.679993,55.700001,70.650002,26.379999,78.559998,80.339996,56.91
20150604,101.39000,74.15000,32.34000,66.33000,21.53900,158.35001,40.59000,26.63897,2095.84,84.220001,29.475,55.330002,28.610001,110.300003,47.330002,15.05,160.975143,106.830002,69.239998,96.309998,57.889999,46.360001,94.139999,32.485767,51.720001,136.850006,11.24,51.389999,48.68,78.75,13.02,31.055,134.995377,67.050003,49.880001,39.09,54.290001,60.610001,158.089996,66.940002,100.809998,17.91,47.07,65.919998,59.515347,77.790001,138.979996,55.060001,70.139999,26.799999,78.150002,79.959999,56.139999
20150605,101.59000,73.06000,32.16250,67.42000,21.34750,157.08000,40.10000,26.11027,2092.83,84.279999,29.344999,56.240002,28.58,110.300003,46.98,14.78,160.038239,105.739998,69.25,95.540001,57.849998,46.139999,93.050003,32.343452,52.189999,135.509995,11.27,51.009998,48.450001,78.860001,13.15,30.905001,134.6716,66.480003,48.209999,38.369999,53.439999,60.5,157.25,67.370003,100.970001,17.85,46.540001,65.480003,59.596123,77.279999,139.220001,54.419998,69.790001,25.91,77.43,79.199997,56.610001
20150608,100.42000,72.61000,31.95000,66.89000,21.17500,156.59000,40.16000,26.12538,2079.28,84.849998,28.934999,55.650002,28.280001,109.290001,45.41,14.9,158.068832,105.480003,68.970001,95.32,57.709999,45.73,92.839996,32.23909,51.529999,133.149994,11.28,51.009998,48.439999,78.160004,13.08,30.809999,133.709534,65.82,48.32,37.93,53.459999,59.66,156.470001,65.949997,100.470001,17.700001,46.279999,65.339996,58.772213,77.860001,138.339996,54.360001,68.68,25.84,77.709999,78.889999,56.119999
20150609,100.42000,72.47000,31.85500,67.18000,21.27400,156.98000,40.20000,26.06496,2080.15,84.580002,28.924999,56,28.24,108.519997,45.959999,14.88,158.393875,105.849998,69.129997,94.730003,57.939999,45.650002,93.07,32.267551,51.540001,132.300003,11.24,51.009998,48.18,77.900002,13.51,30.834999,133.607773,65.709999,48.560001,37.869999,53.459999,59.990002,154.800003,65.690002,100.610001,17.389999,46.57,66.029999,58.489498,77.839996,138.679993,54.450001,68.529999,24.41,78.900002,78.900002,56.700001
20150610,101.83000,72.93000,32.22000,68.26000,21.53850,159.03999,40.33000,26.22356,2105.20,85.209999,29.115,57.02,28.66,110,46.349998,15.03,161.491394,107.110001,68.900002,95.300003,58.869999,46.610001,93.690002,32.552181,52.689999,134.240005,11.28,52.209999,48.5,79.559998,13.32,31.26,135.004623,66.910004,49.220001,37.810001,53.889999,61.68,155.550003,67.720001,102.389999,17.74,46.84,67.07,59.256866,78.57,141.539993,55.09,69.169998,23.700001,79.540001,79.669998,57.209999
20150611,101.12000,72.94000,32.14750,68.52000,21.64850,159.86000,40.10000,26.34441,2108.86,85.089996,29.379999,57.209999,28.860001,110.620003,46.029999,15.28,161.357559,107.400002,68.919998,95.589996,59.349998,46.439999,94.089996,32.694496,52.490002,135.179993,11.23,52.060001,49.060001,79.650002,13.52,31.495001,135.245148,67.489998,48.330002,38.299999,54.310001,61.990002,157.960007,67.220001,103.190002,17.809999,46.830002,66.550003,59.273022,77.980003,142.25,55.110001,69.040001,23.66,79.410004,80.07,57.259998
20150612,99.87000,72.43000,31.79250,68.25000,21.49600,158.03999,39.96000,26.17069,2094.11,84.019997,29.129999,57.110001,28.540001,109.949997,45.290001,15.23,159.646271,106.739998,69.610001,95.059998,59.119999,45.970001,93.739998,32.457306,52.630001,135.490005,11.3,51.91,48.669998,79.860001,13.35,31.285,134.088806,67.370003,48.040001,37.77,53.93,61.889999,156.119995,66.260002,102.230003,17.559999,46.73,66.290001,59.071083,77.82,142.050003,54.919998,69.029999,23.549999,78.870003,79.470001,57.09
20150615,99.29000,71.93000,31.73000,67.99000,21.18350,155.87000,39.59000,25.98943,2084.43,83.720001,29.17,56.650002,28.48,110.18,45.290001,15.05,158.94838,105.709999,68.980003,94.300003,58.82,45.48,92.639999,32.296017,52.27,135.509995,11.23,51.27,48.07,78.900002,13.44,31.025,133.330246,66.669998,47.540001,37.73,53.650002,62.57,156.100006,66.699997,102.559998,17.370001,46.330002,65.339996,58.069466,77.660004,142.020004,54.400002,69.110001,24.030001,78.120003,80.449997,56.98
20150616,100.04000,72.35000,31.90000,68.37000,21.36300,156.49001,40.08000,26.18580,2096.29,84.68,29.440001,57.07,28.709999,111.059998,45.150002,15,159.502869,106.900002,68.860001,94.629997,59.029999,45.830002,93.550003,32.296017,52.970001,136.059998,11.25,51.450001,48.48,79.940002,13.58,31.225,134.791855,67.330002,48.02,37.810001,53.73,61.98,156.229996,66.629997,103.360001,17.58,47.549999,65.980003,58.085621,78.330002,143.229996,55.09,69.400002,23.940001,79.099998,80.970001,57.220001
20150617,99.76000,72.73000,31.82500,68.14000,21.39050,156.95000,40.27000,26.28399,2100.44,84.730003,29.809999,56.540001,28.93,111.489998,45.389999,15.02,159.818359,107.660004,70.050003,95.220001,59.209999,45.970001,94.050003,32.23909,53.240002,134.869995,11.39,50.939999,48.57,77.910004,13.67,31.235001,135.217392,67.18,48.560001,38.09,54.060001,61.860001,155.649994,67.230003,103.720001,17.610001,47.759998,66.410004,58.707592,78.949997,144.5,55.25,69.669998,24.530001,80.080002,82.099998,57.169998
20150618,100.25000,72.98000,31.97000,68.78000,21.96950,159.62000,40.65000,26.45015,2121.24,85.480003,30.24,56.759998,29.209999,113.220001,45.459999,15.14,160.850861,109.199997,70.639999,96.169998,59.84,46.720001,95.230003,32.609108,54.110001,134.479996,11.43,51.369999,49.939999,79.389999,13.85,31.545,135.929688,68.349998,49.459999,38.540001,54.830002,62.290001,160.119995,68.300003,104.519997,18.02,48.240002,67.169998,59.313408,80.370003,145.990005,55.849998,70.150002,25,80.82,83.190002,57.700001
20150619,99.47000,72.74000,31.65000,68.08000,21.74600,158.95000,40.40000,26.42749,2109.99,85.209999,30.254999,56.23,29.030001,112.620003,46.740002,15.11,159.646271,108.809998,69.849998,96.080002,59.43,46.099998,94.860001,32.428844,53.93,134.020004,11.37,51.5,49.889999,79.699997,13.85,31.280001,134.292328,66.449997,49.32,38.259998,54.470001,61.830002,160.720001,67.910004,102.989998,17.84,48.27,66.900002,58.594505,80.480003,145.089996,56.130001,69.989998,24.65,80.540001,83.349998,57.049999
20150622,100.29000,72.79000,31.90250,68.96000,21.81450,159.67999,40.48000,26.46526,2122.85,85.169998,30.485001,56.950001,28.940001,113.529999,47.68,15.13,160.353729,108.970001,69.900002,96.870003,59.130001,46.23,95.599998,32.552181,53.900002,135.479996,11.44,51.990002,50.029999,82.279999,13.94,31.415001,134.921371,66.279999,49.790001,38.310001,54.240002,62.580002,162.220001,68.019997,103.690002,17.889999,48.299999,67.239998,58.610661,83.040001,145.369995,56.57,70.290001,23.950001,80.449997,84.230003,57.91
20150623,100.09000,72.57000,31.75750,69.75000,22.29950,159.84000,40.38000,27.12236,2124.20,85.07,30.379999,57.389999,28.790001,114.410004,48.279999,15.29,161.20459,108.360001,70.110001,97.18,59.16,45.91,95.599998,32.732449,54.119999,137.100006,11.37,52,49.880001,83.550003,13.71,31.424999,134.014801,66.360001,49.080002,37.759998,53.34,63.32,161.690002,67.529999,104.010002,17.950001,48.290001,67.010002,58.610661,83,145.369995,56.560001,70.599998,24.129999,79.790001,84.760002,57.889999
20150624,99.27000,72.38000,32.02750,69.02000,22.04200,157.53999,40.19000,27.02417,2108.58,84.68,30.18,56.66,28.51,113.769997,48.790001,15.5,159.627151,108.279999,69.900002,96.639999,58.57,45.639999,95.290001,32.47628,53.709999,135.399994,11.29,51.450001,49.5,83.400002,13.64,31.24,132.950974,65.949997,48.970001,37.779999,52.959999,62.919998,159.889999,66.839996,103.540001,17.940001,48.009998,66.489998,58.239094,82.330002,145.520004,56.549999,70.080002,24.120001,79.510002,84.339996,57.540001
20150625,98.34000,71.86000,31.87500,68.65000,22.00500,155.92000,40.02000,27.32628,2102.31,83.93,30.440001,56.189999,28.4,114.449997,48.529999,15.44,158.776291,107.510002,69.169998,95.790001,58.23,45.650002,94.830002,32.277039,54.07,134.869995,11.43,50.700001,49.330002,83.940002,13.53,31.67,132.127655,65.029999,49.16,37.509998,52.619999,62.43,158.759995,66.589996,103.050003,18.23,47.700001,66.459999,57.326332,83.139999,144.130005,56.490002,69.660004,23.940001,79.389999,84.5,57.169998
20150626,98.60000,72.12000,31.68750,68.95000,21.90500,157.09000,40.00000,27.28097,2101.49,83.860001,30.635,56.34,28.280001,114.989998,48.110001,15.4,158.183563,107.900002,69.849998,97.290001,58.310001,45.259998,94.910004,32.182163,54.619999,135.460007,11.35,49.57,49.970001,82.739998,13.46,31.844999,131.433853,65.830002,49.48,37.73,52.91,62.73,158.020004,65.800003,102.75,18.09,47.849998,66.5,57.487885,83.75,145.740005,56.93,68.610001,23.83,79.339996,84.080002,57.439999
20150629,96.69000,71.42000,31.13250,67.20000,21.49300,153.95000,39.40000,27.01662,2057.64,82.82,29.99,54.880001,27.540001,113.050003,46.790001,15.02,155.803055,106.120003,67.089996,95.440002,56.799999,44.369999,93.690002,31.86907,53.549999,132.449997,11.2,48.450001,49.009998,81.279999,13.16,30.719999,126.854767,64.68,48.669998,37.540001,52.799999,61.59,151.600006,63.990002,100.050003,17.809999,47.009998,65.400002,56.615509,82.599998,141.839996,56.060001,67.529999,23.530001,78.32,82.089996,56.060001
